value,parameter,region_2,technology_1,technology_2
0.0,capaStInFix,DEA3,,home
0.0,capaStInFix,DEA4,,home
0.0,capaStInFix,DEA5,,home
0.0,capaStInFix,DEB1,,home
0.0,capaStInFix,DEB2,,home
0.0,capaStInFix,DEB3,,home
0.0,capaStInFix,DEC0_,,home
0.0,capaStInFix,DED2,,home
0.0,capaStInFix,DED4,,home
0.0,capaStInFix,DED5,,home
0.0,capaStInFix,DEE0,,home
0.0,capaStInFix,DEF0,,home
0.0,capaStInFix,DEG0,,home
0.0008873500115709627,capaConvFix,DE11,methanation,
0.0004108966236892821,capaConvFix,DE12,methanation,
0.00045311855104852037,capaConvFix,DE13,methanation,
0.0004503029418070851,capaConvFix,DE14,methanation,
0.000988768298958936,capaConvFix,DE21,methanation,
0.0008901690305860038,capaConvFix,DE22,methanation,
0.0006270223080182484,capaConvFix,DE23,methanation,
0.0005589290142060443,capaConvFix,DE24,methanation,
0.0005518875073199073,capaConvFix,DE25,methanation,
0.0005768967168690112,capaConvFix,DE26,methanation,
0.0009911347458873663,capaConvFix,DE27,methanation,
0.00012750847243340032,capaConvFix,DE30,methanation,
0.002898656817510348,capaConvFix,DE40,methanation,
0.0,capaConvFix,DE50,methanation,
0.00010618283688307556,capaConvFix,DE60,methanation,
0.0005339287121333619,capaConvFix,DE71,methanation,
0.00035647903026929324,capaConvFix,DE72,methanation,
0.0006565417460389776,capaConvFix,DE73,methanation,
0.004494802920438865,capaConvFix,DE80,methanation,
0.0005122103062431377,capaConvFix,DE91,methanation,
0.0017904752941579863,capaConvFix,DE92,methanation,
0.0018344230405419942,capaConvFix,DE93,methanation,
0.0033493629086793074,capaConvFix,DE94,methanation,
0.0006353333459224173,capaConvFix,DEA1,methanation,
0.000844643011843168,capaConvFix,DEA2,methanation,
0.0010443955527196203,capaConvFix,DEA3,methanation,
0.0009472768532419702,capaConvFix,DEA4,methanation,
0.0005591546938447639,capaConvFix,DEA5,methanation,
0.0006242998142142174,capaConvFix,DEB1,methanation,
0.0004156655087464548,capaConvFix,DEB2,methanation,
0.0005638704487230219,capaConvFix,DEB3,methanation,
0.00024600676184615686,capaConvFix,DEC0_,methanation,
0.0008579570374174318,capaConvFix,DED2,methanation,
0.0006247832773559328,capaConvFix,DED4,methanation,
0.00038547176126805524,capaConvFix,DED5,methanation,
0.0028692583919761225,capaConvFix,DEE0,methanation,
0.006497146516377588,capaConvFix,DEF0,methanation,
0.0010090681314131739,capaConvFix,DEG0,methanation,
0.8086681241397665,capaConvLow,DE11,ocgtHydrogen,
0.3744621598707248,capaConvLow,DE12,ocgtHydrogen,
0.4129402421944215,capaConvLow,DE13,ocgtHydrogen,
0.41037429480737964,capaConvLow,DE14,ocgtHydrogen,
0.901093587762969,capaConvLow,DE21,ocgtHydrogen,
0.8112371789536295,capaConvLow,DE22,ocgtHydrogen,
0.5714238429108918,capaConvLow,DE23,ocgtHydrogen,
0.5093684245803886,capaConvLow,DE24,ocgtHydrogen,
0.5029512925688064,capaConvLow,DE25,ocgtHydrogen,
0.5257429196703687,capaConvLow,DE26,ocgtHydrogen,
0.9032502003437272,capaConvLow,DE27,ocgtHydrogen,
0.11620221543931197,capaConvLow,DE30,ocgtHydrogen,
2.6416310819573154,capaConvLow,DE40,ocgtHydrogen,
0.07676252194956446,capaConvLow,DE50,ocgtHydrogen,
0.09676753749747222,capaConvLow,DE60,ocgtHydrogen,
0.486584915123673,capaConvLow,DE71,ocgtHydrogen,
0.3248698089186634,capaConvLow,DE72,ocgtHydrogen,
0.5983257736694448,capaConvLow,DE73,ocgtHydrogen,
4.096245899196183,capaConvLow,DE80,ocgtHydrogen,
0.4667922940366905,capaConvLow,DE91,ocgtHydrogen,
1.631712716025073,capaConvLow,DE92,ocgtHydrogen,
1.671763587907756,capaConvLow,DE93,ocgtHydrogen,
3.0523727786173622,capaConvLow,DE94,ocgtHydrogen,
0.5789979358212195,capaConvLow,DEA1,ocgtHydrogen,
0.7697479811216005,capaConvLow,DEA2,ocgtHydrogen,
0.9517883377073113,capaConvLow,DEA3,ocgtHydrogen,
0.8632812148117543,capaConvLow,DEA4,ocgtHydrogen,
0.5095740930626336,capaConvLow,DEA5,ocgtHydrogen,
0.5689427543564552,capaConvLow,DEB1,ocgtHydrogen,
0.37880818487003093,capaConvLow,DEB2,ocgtHydrogen,
0.5138716989696336,capaConvLow,DEB3,ocgtHydrogen,
0.22419318649202566,capaConvLow,DEC0_,ocgtHydrogen,
0.7818814436172256,capaConvLow,DED2,ocgtHydrogen,
0.5693833485152467,capaConvLow,DED4,ocgtHydrogen,
0.35129173610041875,capaConvLow,DED5,ocgtHydrogen,
2.614839433431458,capaConvLow,DEE0,ocgtHydrogen,
5.921040420519688,capaConvLow,DEF0,ocgtHydrogen,
0.919593421218831,capaConvLow,DEG0,ocgtHydrogen,
0.0,capaConvFix,DE11,gasPlant,
0.0,capaConvFix,DE12,gasPlant,
0.0,capaConvFix,DE13,gasPlant,
0.0,capaConvFix,DE14,gasPlant,
0.0,capaConvFix,DE21,gasPlant,
0.0,capaConvFix,DE22,gasPlant,
0.0,capaConvFix,DE23,gasPlant,
0.0,capaConvFix,DE24,gasPlant,
0.0,capaConvFix,DE25,gasPlant,
0.0,capaConvFix,DE26,gasPlant,
0.0,capaConvFix,DE27,gasPlant,
0.0,capaConvFix,DE30,gasPlant,
0.0,capaConvFix,DE40,gasPlant,
0.0,capaConvFix,DE50,gasPlant,
0.0,capaConvFix,DE60,gasPlant,
0.0,capaConvFix,DE71,gasPlant,
0.0,capaConvFix,DE72,gasPlant,
0.0,capaConvFix,DE73,gasPlant,
0.0,capaConvFix,DE80,gasPlant,
0.0,capaConvFix,DE91,gasPlant,
0.0,capaConvFix,DE92,gasPlant,
0.0,capaConvFix,DE93,gasPlant,
0.0,capaConvFix,DE94,gasPlant,
0.0,capaConvFix,DEA1,gasPlant,
0.0,capaConvFix,DEA2,gasPlant,
0.0,capaConvFix,DEA3,gasPlant,
0.0,capaConvFix,DEA4,gasPlant,
0.0,capaConvFix,DEA5,gasPlant,
0.0,capaConvFix,DEB1,gasPlant,
0.0,capaConvFix,DEB2,gasPlant,
0.0,capaConvFix,DEB3,gasPlant,
0.0,capaConvFix,DEC0_,gasPlant,
0.0,capaConvFix,DED2,gasPlant,
0.0,capaConvFix,DED4,gasPlant,
0.0,capaConvFix,DED5,gasPlant,
0.0,capaConvFix,DEE0,gasPlant,
0.0,capaConvFix,DEF0,gasPlant,
0.0,capaConvFix,DEG0,gasPlant,
0.0,capaConvFix,DE11,biomassPlant,
0.0,capaConvFix,DE12,biomassPlant,
0.0,capaConvFix,DE13,biomassPlant,
0.0,capaConvFix,DE14,biomassPlant,
0.0,capaConvFix,DE21,biomassPlant,
0.0,capaConvFix,DE22,biomassPlant,
0.0,capaConvFix,DE23,biomassPlant,
0.0,capaConvFix,DE24,biomassPlant,
0.0,capaConvFix,DE25,biomassPlant,
0.0,capaConvFix,DE26,biomassPlant,
0.0,capaConvFix,DE27,biomassPlant,
0.0,capaConvFix,DE30,biomassPlant,
0.0,capaConvFix,DE40,biomassPlant,
0.0,capaConvFix,DE50,biomassPlant,
0.0,capaConvFix,DE60,biomassPlant,
0.0,capaConvFix,DE71,biomassPlant,
0.0,capaConvFix,DE72,biomassPlant,
0.0,capaConvFix,DE73,biomassPlant,
0.0,capaConvFix,DE80,biomassPlant,
0.0,capaConvFix,DE91,biomassPlant,
0.0,capaConvFix,DE92,biomassPlant,
0.0,capaConvFix,DE93,biomassPlant,
0.0,capaConvFix,DE94,biomassPlant,
0.0,capaConvFix,DEA1,biomassPlant,
0.0,capaConvFix,DEA2,biomassPlant,
0.0,capaConvFix,DEA3,biomassPlant,
0.0,capaConvFix,DEA4,biomassPlant,
0.0,capaConvFix,DEA5,biomassPlant,
0.0,capaConvFix,DEB1,biomassPlant,
0.0,capaConvFix,DEB2,biomassPlant,
0.0,capaConvFix,DEB3,biomassPlant,
0.0,capaConvFix,DEC0_,biomassPlant,
0.0,capaConvFix,DED2,biomassPlant,
0.0,capaConvFix,DED4,biomassPlant,
0.0,capaConvFix,DED5,biomassPlant,
0.0,capaConvFix,DEE0,biomassPlant,
0.0,capaConvFix,DEF0,biomassPlant,
0.0,capaConvFix,DEG0,biomassPlant,
0.0,capaStOutLow,DE11,,grid
0.0,capaStOutLow,DE12,,grid
0.0,capaStOutLow,DE13,,grid
0.0,capaStOutLow,DE14,,grid
0.0,capaStOutLow,DE21,,grid
0.0,capaStOutLow,DE22,,grid
0.0,capaStOutLow,DE23,,grid
0.0,capaStOutLow,DE24,,grid
0.0,capaStOutLow,DE25,,grid
0.0,capaStOutLow,DE26,,grid
0.0,capaStOutLow,DE27,,grid
0.0,capaStOutLow,DE30,,grid
0.0,capaStOutLow,DE40,,grid
0.0,capaStOutLow,DE50,,grid
0.0,capaStOutLow,DE60,,grid
0.0,capaStOutLow,DE71,,grid
0.0,capaStOutLow,DE72,,grid
0.0,capaStOutLow,DE73,,grid
0.0,capaStOutLow,DE80,,grid
0.0,capaStOutLow,DE91,,grid
0.0,capaStOutLow,DE92,,grid
0.0,capaStOutLow,DE93,,grid
0.0,capaStOutLow,DE94,,grid
0.0,capaStOutLow,DEA1,,grid
0.0,capaStOutLow,DEA2,,grid
0.0,capaStOutLow,DEA3,,grid
0.0,capaStOutLow,DEA4,,grid
0.0,capaStOutLow,DEA5,,grid
0.0,capaStOutLow,DEB1,,grid
0.0,capaStOutLow,DEB2,,grid
0.0,capaStOutLow,DEB3,,grid
0.0,capaStOutLow,DEC0_,,grid
0.0,capaStOutLow,DED2,,grid
0.0,capaStOutLow,DED4,,grid
0.0,capaStOutLow,DED5,,grid
0.0,capaStOutLow,DEE0,,grid
0.0,capaStOutLow,DEF0,,grid
0.0,capaStOutLow,DEG0,,grid
0.0,capaStSizeLow,DE11,,grid
0.0,capaStSizeLow,DE12,,grid
0.0,capaStSizeLow,DE13,,grid
0.0,capaStSizeLow,DE14,,grid
0.0,capaStSizeLow,DE21,,grid
0.0,capaStSizeLow,DE22,,grid
0.0,capaStSizeLow,DE23,,grid
0.0,capaStSizeLow,DE24,,grid
0.0,capaStSizeLow,DE25,,grid
0.0,capaStSizeLow,DE26,,grid
0.0,capaStSizeLow,DE27,,grid
0.0,capaStSizeLow,DE30,,grid
0.0,capaStSizeLow,DE40,,grid
0.0,capaStSizeLow,DE50,,grid
0.0,capaStSizeLow,DE60,,grid
0.0,capaStSizeLow,DE71,,grid
0.0,capaStSizeLow,DE72,,grid
0.0,capaStSizeLow,DE73,,grid
0.0,capaStSizeLow,DE80,,grid
0.0,capaStSizeLow,DE91,,grid
0.0,capaStSizeLow,DE92,,grid
0.0,capaStSizeLow,DE93,,grid
0.0,capaStSizeLow,DE94,,grid
0.0,capaStSizeLow,DEA1,,grid
0.0,capaStSizeLow,DEA2,,grid
0.0,capaStSizeLow,DEA3,,grid
0.0,capaStSizeLow,DEA4,,grid
0.0,capaStSizeLow,DEA5,,grid
0.0,capaStSizeLow,DEB1,,grid
0.0,capaStSizeLow,DEB2,,grid
0.0,capaStSizeLow,DEB3,,grid
0.0,capaStSizeLow,DEC0_,,grid
0.0,capaStSizeLow,DED2,,grid
0.0,capaStSizeLow,DED4,,grid
0.0,capaStSizeLow,DED5,,grid
0.0,capaStSizeLow,DEE0,,grid
0.0,capaStSizeLow,DEF0,,grid
0.0,capaStSizeLow,DEG0,,grid
0.0,capaStInLow,DE11,,grid
0.0,capaStInLow,DE12,,grid
0.0,capaStInLow,DE13,,grid
0.0,capaStInLow,DE14,,grid
0.0,capaStInLow,DE21,,grid
0.0,capaStInLow,DE22,,grid
0.0,capaStInLow,DE23,,grid
0.0,capaStInLow,DE24,,grid
0.0,capaStInLow,DE25,,grid
0.0,capaStInLow,DE26,,grid
0.0,capaStInLow,DE27,,grid
0.0,capaStInLow,DE30,,grid
0.0,capaStInLow,DE40,,grid
0.0,capaStInLow,DE50,,grid
0.0,capaStInLow,DE60,,grid
0.0,capaStInLow,DE71,,grid
0.0,capaStInLow,DE72,,grid
0.0,capaStInLow,DE73,,grid
0.0,capaStInLow,DE80,,grid
0.0,capaStInLow,DE91,,grid
0.0,capaStInLow,DE92,,grid
0.0,capaStInLow,DE93,,grid
0.0,capaStInLow,DE94,,grid
0.0,capaStInLow,DEA1,,grid
0.0,capaStInLow,DEA2,,grid
0.0,capaStInLow,DEA3,,grid
0.0,capaStInLow,DEA4,,grid
0.0,capaStInLow,DEA5,,grid
0.0,capaStInLow,DEB1,,grid
0.0,capaStInLow,DEB2,,grid
0.0,capaStInLow,DEB3,,grid
0.0,capaStInLow,DEC0_,,grid
0.0,capaStInLow,DED2,,grid
0.0,capaStInLow,DED4,,grid
0.0,capaStInLow,DED5,,grid
0.0,capaStInLow,DEE0,,grid
0.0,capaStInLow,DEF0,,grid
0.0,capaStInLow,DEG0,,grid
0.0,capaStOutFix,DE11,caes,
0.0,capaStOutFix,DE12,caes,
0.0,capaStOutFix,DE13,caes,
0.0,capaStOutFix,DE14,caes,
0.0,capaStOutFix,DE21,caes,
0.0,capaStOutFix,DE22,caes,
0.0,capaStOutFix,DE23,caes,
0.0,capaStOutFix,DE24,caes,
0.0,capaStOutFix,DE25,caes,
0.0,capaStOutFix,DE26,caes,
0.0,capaStOutFix,DE27,caes,
0.0,capaStOutFix,DE30,caes,
0.0,capaStOutFix,DE40,caes,
0.0,capaStOutFix,DE50,caes,
0.0,capaStOutFix,DE60,caes,
0.0,capaStOutFix,DE71,caes,
0.0,capaStOutFix,DE72,caes,
0.0,capaStOutFix,DE73,caes,
0.0,capaStOutFix,DE80,caes,
0.0,capaStOutFix,DE91,caes,
0.0,capaStOutFix,DE92,caes,
0.0,capaStOutFix,DE93,caes,
0.0,capaStOutFix,DE94,caes,
0.0,capaStOutFix,DEA1,caes,
0.0,capaStOutFix,DEA2,caes,
0.0,capaStOutFix,DEA3,caes,
0.0,capaStOutFix,DEA4,caes,
0.0,capaStOutFix,DEA5,caes,
0.0,capaStOutFix,DEB1,caes,
0.0,capaStOutFix,DEB2,caes,
0.0,capaStOutFix,DEB3,caes,
0.0,capaStOutFix,DEC0_,caes,
0.0,capaStOutFix,DED2,caes,
0.0,capaStOutFix,DED4,caes,
0.0,capaStOutFix,DED5,caes,
0.0,capaStOutFix,DEE0,caes,
0.0,capaStOutFix,DEF0,caes,
0.0,capaStOutFix,DEG0,caes,
0.0,capaStSizeFix,DE11,caes,
0.0,capaStSizeFix,DE12,caes,
0.0,capaStSizeFix,DE13,caes,
0.0,capaStSizeFix,DE14,caes,
0.0,capaStSizeFix,DE21,caes,
0.0,capaStSizeFix,DE22,caes,
0.0,capaStSizeFix,DE23,caes,
0.0,capaStSizeFix,DE24,caes,
0.0,capaStSizeFix,DE25,caes,
0.0,capaStSizeFix,DE26,caes,
0.0,capaStSizeFix,DE27,caes,
0.0,capaStSizeFix,DE30,caes,
0.0,capaStSizeFix,DE40,caes,
0.0,capaStSizeFix,DE50,caes,
0.0,capaStSizeFix,DE60,caes,
0.0,capaStSizeFix,DE71,caes,
0.0,capaStSizeFix,DE72,caes,
0.0,capaStSizeFix,DE73,caes,
0.0,capaStSizeFix,DE80,caes,
0.0,capaStSizeFix,DE91,caes,
0.0,capaStSizeFix,DE92,caes,
0.0,capaStSizeFix,DE93,caes,
0.0,capaStSizeFix,DE94,caes,
0.0,capaStSizeFix,DEA1,caes,
0.0,capaStSizeFix,DEA2,caes,
0.0,capaStSizeFix,DEA3,caes,
0.0,capaStSizeFix,DEA4,caes,
0.0,capaStSizeFix,DEA5,caes,
0.0,capaStSizeFix,DEB1,caes,
0.0,capaStSizeFix,DEB2,caes,
0.0,capaStSizeFix,DEB3,caes,
0.0,capaStSizeFix,DEC0_,caes,
0.0,capaStSizeFix,DED2,caes,
0.0,capaStSizeFix,DED4,caes,
0.0,capaStSizeFix,DED5,caes,
0.0,capaStSizeFix,DEE0,caes,
0.0,capaStSizeFix,DEF0,caes,
0.0,capaStSizeFix,DEG0,caes,
0.0,capaStInFix,DE11,caes,
0.0,capaStInFix,DE12,caes,
0.0,capaStInFix,DE13,caes,
0.0,capaStInFix,DE14,caes,
0.0,capaStInFix,DE21,caes,
0.0,capaStInFix,DE22,caes,
0.0,capaStInFix,DE23,caes,
0.0,capaStInFix,DE24,caes,
0.0,capaStInFix,DE25,caes,
0.0,capaStInFix,DE26,caes,
0.0,capaStInFix,DE27,caes,
0.0,capaStInFix,DE30,caes,
0.0,capaStInFix,DE40,caes,
0.0,capaStInFix,DE50,caes,
0.0,capaStInFix,DE60,caes,
0.0,capaStInFix,DE71,caes,
0.0,capaStInFix,DE72,caes,
0.0,capaStInFix,DE73,caes,
0.0,capaStInFix,DE80,caes,
0.0,capaStInFix,DE91,caes,
0.0,capaStInFix,DE92,caes,
0.0,capaStInFix,DE93,caes,
0.0,capaStInFix,DE94,caes,
0.0,capaStInFix,DEA1,caes,
0.0,capaStInFix,DEA2,caes,
0.0,capaStInFix,DEA3,caes,
0.0,capaStInFix,DEA4,caes,
0.0,capaStInFix,DEA5,caes,
0.0,capaStInFix,DEB1,caes,
0.0,capaStInFix,DEB2,caes,
0.0,capaStInFix,DEB3,caes,
0.0,capaStInFix,DEC0_,caes,
0.0,capaStInFix,DED2,caes,
0.0,capaStInFix,DED4,caes,
0.0,capaStInFix,DED5,caes,
0.0,capaStInFix,DEE0,caes,
0.0,capaStInFix,DEF0,caes,
0.0,capaStInFix,DEG0,caes,
